,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0,0.5748358822769936,0.04363800255909734,0.03176964231153506,0.017775472938642813,0.033173898610853327,0.0021737941505662736,0.0420929491740567,0.057322549492883186,0.04141727303236504,0.03987047450293968,0.03400268203518879,0.030618802819820337,0.05130857609505782
1,0.3832183622220073,0.05418079912912175,0.0590468695285561,0.025694295985625958,0.05555785770863039,0.00663333218152683,0.070078574939427,0.06978534106740604,0.06487262016911283,0.06011714837573858,0.04108725336148869,0.049334745661825864,0.060392799669532746
2,0.3384496028728047,0.08055165156939073,0.0621159883322212,0.026077191555278458,0.06264504601297832,0.0064655077356752305,0.05077995956003512,0.09347712597414955,0.06600212233673058,0.06309843653920098,0.045711799020944285,0.04467934991557491,0.059946218575015975
3,0.30624225757178875,0.07782465165539026,0.062088156387311515,0.023925155454292687,0.07437739029025939,0.006491325997405694,0.06455641608614764,0.0982605752041023,0.08291369295895606,0.04426392206608325,0.0447353874103307,0.042370091271165096,0.07195097764676683
4,0.29585708661919763,0.06406702519606394,0.06955524026167804,0.02482346178703798,0.0691010866326974,0.005968798503858301,0.08034049779695167,0.10529393116760133,0.05035464222355895,0.04118356634280933,0.047077582022135515,0.046679347387604334,0.09969773405880562
5,0.29451908149095823,0.0688322651176777,0.06915841461116874,0.025108453036825174,0.08376481133936134,0.005890981781828406,0.052682145099746155,0.10256480972305275,0.06090466223706919,0.04479466762993493,0.04878886954820946,0.04672238501712058,0.0962684533670474
6,0.2808822512671004,0.07225608088197391,0.06302685552507503,0.028245452205616934,0.06384170553440484,0.0054971055955432965,0.05846872476788293,0.11009946220212738,0.06382463945825727,0.048646566273857494,0.04722414218822231,0.057509731972940785,0.10047728212699752
7,0.29103213017199625,0.07197121780552909,0.05044321297657191,0.022127413296870683,0.05922527411278788,0.005292091167457269,0.04578937751007389,0.1024167354211647,0.06615512006169504,0.056670047074553025,0.05191889309752459,0.04729294657603702,0.12966554072773867
8,0.2626025783031208,0.08967829812886459,0.07623292404639644,0.021362069755039514,0.06139113130284535,0.004934156127188511,0.06407435381315309,0.102096311149282,0.03921318764210876,0.0653930275457512,0.0524632361999302,0.05286752812931801,0.10769119785700142
9,0.30339094104009867,0.061783752488500834,0.06873734808411959,0.02293333005792398,0.08624013458064497,0.006314484812438392,0.06007718729486614,0.12030268022047849,0.04188884111831535,0.04962587736403502,0.043600582518887085,0.04781668134361987,0.08728815907607174
10,0.3060607845559679,0.0771559406740284,0.06958609820662562,0.022563425560322637,0.07027838567983011,0.005336749332284704,0.044677840817473405,0.1159806659030226,0.05449583993902456,0.053636611180142575,0.05353875038839821,0.036773816518309174,0.0899150912445702
11,0.24550441924131877,0.08027740289926769,0.08812459343835834,0.02814247361254547,0.06427313733570882,0.006577598101834681,0.06067482447749502,0.11067197998068973,0.0495137192497306,0.04214933243255512,0.04437804490733281,0.04868020864626273,0.1310322656769002
12,0.3280883546215759,0.0776643157206363,0.05540845583396491,0.023704184443422892,0.05834377293589653,0.007792042359552498,0.039521094833813365,0.09114776558319734,0.03795395481302374,0.05603868386053718,0.051170464169497096,0.04405725672574375,0.12910965409913838
13,0.28368337962770224,0.08515072748479671,0.06260348612704832,0.027101683511113587,0.0878014621647684,0.005907641884260897,0.051564215013542206,0.11592714663053616,0.04748322774485358,0.03683882076848267,0.053462925262163265,0.03968526515725013,0.10279001862348199
14,0.2544853631550568,0.07780360708814847,0.07918831634136259,0.030586016276919894,0.09681077053691942,0.005568682329837362,0.06569673941732776,0.08903221470007161,0.07370946851692145,0.04724115897214541,0.04039879607141427,0.05762870414553591,0.08185016244833906
15,0.33158449377924143,0.07032984189986094,0.08934892403460441,0.03307833583238679,0.06289174915490663,0.004290753291717467,0.05031713044116412,0.06630640213263318,0.05584214365488124,0.049025296953420304,0.04890454110658808,0.0402554965870084,0.09782489113158707
16,0.29367414213851156,0.07593518385656271,0.07306254704039232,0.024424018182493887,0.06994086023952263,0.005232920704480007,0.052159153207040246,0.09305833737520099,0.05997734564988372,0.046916045550614426,0.04486227500325649,0.04568923889153333,0.11506793216050762
17,0.2944819029037827,0.10337567029851852,0.06174189621878697,0.026874304561014573,0.08562266855736408,0.006213092494162152,0.05142246208447108,0.06891801313767239,0.04434512695378193,0.06076585678992647,0.05654071776307173,0.04709056429330467,0.09260772394414286
18,0.3361613768881127,0.098013197639015,0.05316869712910363,0.024267695831091087,0.0725395907993171,0.006410780907117439,0.04670728443152914,0.06096929858484668,0.059300385509100356,0.06219191320782686,0.051870078056349696,0.03967428043976596,0.08872542057682443
19,0.2935533929270058,0.0634165830877014,0.05436311407552807,0.029061478004650948,0.08937840587040333,0.007187485425706722,0.057359449250947464,0.09428364592007771,0.0771696792537964,0.05184304295904272,0.05125147601628616,0.03952514199160799,0.0916071052172453
20,0.2883518015136758,0.07161587021489992,0.06591178308777414,0.02317130333898329,0.09094842505790884,0.00849533709678069,0.05868845032958152,0.10656339049941578,0.06964074673268351,0.05963754838462345,0.040672665540697976,0.04560458786228946,0.07069809034068571
21,0.27211345216654537,0.05525860995394573,0.08271662324234386,0.02603587836884663,0.11260024566446691,0.007944222619729826,0.04901228492149793,0.09645747858550766,0.06608979136259757,0.04476908129512485,0.05242650217139002,0.05022932156246109,0.08434650808554266
22,0.22197652983032828,0.05236257071553343,0.07764479667760216,0.025001565606424435,0.1353842700576393,0.005984909218920979,0.04565310032055722,0.10195045319096362,0.07871555772087148,0.04827472241233222,0.05354013823877022,0.044098195045254425,0.10941319096480218
23,0.25507190746814856,0.07427341164121386,0.0624435147938988,0.03069339346177926,0.09213559516135462,0.00718897118124194,0.05663410784599368,0.10412176026580806,0.06111954516826394,0.055209509431305676,0.052979978622577015,0.05984733098914695,0.08828097396926753
24,0.2544184185444621,0.0626650473018164,0.07333092758858807,0.026306517452680547,0.10003696548992934,0.006825185136041046,0.05137871677848778,0.10457401896298395,0.0971084053295256,0.04315306756349755,0.049534797716370677,0.03935025652577981,0.09131767560983714
25,0.34107065203098624,0.07023994684498358,0.0502711905498227,0.02561543505828447,0.08114476123876353,0.005198593404823793,0.04758766731236281,0.07356317044892634,0.05606348158359901,0.04918095332860038,0.056043475636934376,0.04106643442526301,0.10295423813664989
26,0.30196296818994584,0.05068838972347146,0.06491368482715999,0.028655980385282918,0.11055702553184031,0.00657252936089578,0.045466998503522635,0.08136764183266827,0.07773116257463748,0.04560808627949049,0.05883019563377322,0.043334353764031726,0.08431098339327985
27,0.3097120809579835,0.06502611119706117,0.06171742729767198,0.028470634424372355,0.0886082040543153,0.007430180476736158,0.042347165567296716,0.10788774382706075,0.055535050912331865,0.05703018414092401,0.05669239922363986,0.043275157755801714,0.07626766016480471
28,0.31080811223955235,0.056293078778369345,0.0704529321403324,0.027834177782906058,0.08656082389824435,0.005157563140566003,0.04206995886755395,0.0930746351687701,0.07699209362326354,0.05280986611379178,0.05425173648369013,0.04736147027736343,0.07633355148559673
29,0.2762852314201428,0.04840693678495622,0.0695261860029127,0.02592894138743263,0.10208358727389144,0.006836551000304682,0.059858980710005595,0.09584450127310429,0.06530263154511583,0.05428972858289488,0.0686327412702152,0.05524174417263639,0.07176223857638746
30,0.2891902781210906,0.05046215753848491,0.07250050162033128,0.02802445052180651,0.10405611564741704,0.005676761303231692,0.044303277809159276,0.07220200086216627,0.1063890567703369,0.05063904506830164,0.06975340301461279,0.04260463550565996,0.0641983162174013
31,0.3557492179727874,0.05521875448335777,0.05871960380328391,0.026627059214818297,0.08712244348291873,0.006528114336839339,0.043673112354737476,0.05575457707135152,0.07766952964961121,0.05576114959532568,0.04676658670321628,0.045878861909060716,0.08453098942269187
32,0.29605739582170226,0.06459356018951175,0.07156571682309472,0.029189467032633715,0.08753185820276474,0.006612855310221717,0.05608906358988138,0.08902803231857796,0.06395035336386232,0.058520364826052315,0.06343938245658055,0.05646560961648186,0.05695634044863474
33,0.3087939712239871,0.05176561390999281,0.06400048158870206,0.028439232070883086,0.09257332125090292,0.005854108660542416,0.04576121006238575,0.11297046729727389,0.06368839459608362,0.05454850620025422,0.05292478050493233,0.048251987758893104,0.07042792487516672
34,0.31038491747943164,0.059077618191706295,0.05334172789222019,0.03172860720649169,0.08304347595133088,0.010793727308586708,0.05679692678535772,0.07329537878064721,0.08045681116858679,0.05256809667064383,0.05826483479270148,0.05753342301114487,0.0727144547611507
35,0.28548290258198306,0.053777181980470455,0.07523387894373723,0.025914020844820224,0.08464503962327337,0.008663681540639826,0.050201975702256416,0.06427687139618657,0.10086803004202978,0.046122839508126866,0.0697074222747628,0.048013676762746184,0.08709247879896731
36,0.3393547443594595,0.05524659546540983,0.06458560074071555,0.025652300866956638,0.05722727639146472,0.0063139861796772745,0.04912540776750431,0.07580594237679168,0.08310874899394301,0.046783448168009834,0.06541635155691687,0.04675518728306985,0.08462440985008103
37,0.31887542697623794,0.059317381544304076,0.0645001919680788,0.0320972040876262,0.05943886758138965,0.008575443942845989,0.0701917749133301,0.0750799665665744,0.05739785759706938,0.059107883590724615,0.062007601071591284,0.05705602126033924,0.07635437889988833
38,0.300409076899275,0.07028762970362648,0.06678632759025402,0.030166212238096273,0.07940871387377627,0.00816273372539013,0.06777832714498032,0.06758731396914139,0.07118285088590029,0.05759490007080262,0.06628970663307505,0.05481703963862384,0.05952916762705847
39,0.3031260672671376,0.06802977078705459,0.06761569935977449,0.03684137315831581,0.0688291656615273,0.006663106974503203,0.07093303726253296,0.05646685184458023,0.07856397786912811,0.05498366339797255,0.06591228394335695,0.058787254594926584,0.06324774787918969
40,0.3405215550089495,0.06324473806866884,0.07221121872416689,0.03471081802683816,0.0715505373253339,0.0065705461168749455,0.0598373715701165,0.06507271768502747,0.058073656148176965,0.0529817888150724,0.05725424695302743,0.05138941982790437,0.06658138572984267
41,0.19927824212778736,0.06266573801163187,0.09529616553180278,0.033568067383275495,0.09727302686757479,0.008714271092001286,0.07161311519374657,0.07057730607366962,0.09145913397859518,0.06068971703493496,0.06488792358790893,0.06780982460065565,0.07616746851641541
